Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
KNN,both,Over,0,0.8,0.99,0.80,0.88,0.84,0.8,"('n_neighbors:', 150, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Over,1,0.8,0.19,0.88,0.31,0.84,0.8,"('n_neighbors:', 150, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Both,0,0.87,0.98,0.88,0.93,0.79,0.87,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Both,1,0.87,0.24,0.70,0.36,0.79,0.87,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Smote,0,0.79,0.99,0.79,0.88,0.84,0.79,"('n_neighbors:', 200, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Smote,1,0.79,0.18,0.89,0.30,0.84,0.79,"('n_neighbors:', 200, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,BorderlineSmote,0,0.82,0.99,0.82,0.90,0.83,0.82,"('n_neighbors:', 150, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,BorderlineSmote,1,0.82,0.20,0.83,0.32,0.83,0.82,"('n_neighbors:', 150, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,SVMSmote,0,0.86,0.98,0.86,0.92,0.8,0.86,"('n_neighbors:', 150, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,SVMSmote,1,0.86,0.22,0.74,0.34,0.8,0.86,"('n_neighbors:', 150, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Adasyn,0,0.74,0.99,0.73,0.84,0.82,0.74,"('n_neighbors:', 300, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Adasyn,1,0.74,0.16,0.92,0.27,0.82,0.74,"('n_neighbors:', 300, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
